Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
5556662787,"Jul 1, 2021, 6:23:23 AM",Morning Ride,Ride,,1244,8.98,,,false,,,activities/5556662787.gpx,,,1244.0,1152.0,8988.7001953125,18.200000762939453,7.8026909828186035,7.760000228881836,4.960000038146973,91.80000305175781,100.30000305175781,1.899999976158142,0.031150221824645996,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5559820869,"Jul 1, 2021, 6:27:32 PM",Evening Run,Run,Ach za dużo zjadłem i ciągle mnie kolka łapała,2135,5.13,,,false,,,activities/5559820869.gpx,,,2135.0,1868.0,5132.39990234375,6.300000190734863,2.74753737449646,10.520784378051758,9.020784378051758,90.5,98.0999984741211,12.5,0.029226092621684074,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5152.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5570366275,"Jul 3, 2021, 7:33:44 PM",Night Run,Run,,3030,7.37,,,false,,,activities/5570366275.gpx,,,3030.0,2472.0,7373.7001953125,5.599999904632568,2.9828884601593018,13.675000190734863,13.675000190734863,90.5999984741211,97.0999984741211,4.5,0.0,,,,,,,,,,,,,,,,,,7.0,,,,,0.0,78.0,0.0,,1.0,7389.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
5575071464,"Jul 4, 2021, 8:19:54 AM",BUZALSKI to pizda,Ride,,29983,82.90,,,false,,,activities/5575071464.gpx,,,29983.0,14507.0,82900.8984375,10.199999809265137,5.714544773101807,201.37826538085938,201.978271484375,71.9000015258789,111.19999694824219,47.0,-0.0007237556856125593,,,,,,,,,,,,,,,,,,8.0,,,,,0.0,624.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/aa35ca15-8f0a-4596-aec0-ee060c89a9f1.jpg|media/006e4343-4327-4614-8dfd-013d89bdf736.jpg|media/0dec8b27-b749-46e0-aed9-3c8fc8eb4c2d.jpg|media/18f82925-0c2e-41f4-9078-2eae7058d420.jpg|media/76f3166a-4319-43f1-b720-02ecbc61c6f2.jpg
5585993833,"Jul 6, 2021, 6:29:05 PM",Z psim pacemaketem,Run,,3376,10.05,,,false,,,activities/5585993833.gpx,,,3376.0,3278.0,10054.7001953125,8.800000190734863,3.0673277378082275,26.675548553466797,26.675548553466797,82.9000015258789,97.4000015258789,4.099999904632568,0.0,,,,,,,,,,,,,,,,,,10.0,,,,,0.0,200.0,0.0,,1.0,10075.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/cf9d1fc2-bf7d-4e5f-af43-fe4779194e64.jpg
5605476387,"Jul 10, 2021, 10:38:42 AM",Lunch Ride,Ride,,15330,40.51,,,false,,,activities/5605476387.gpx,,,15330.0,6154.0,40516.3984375,11.100000381469727,6.583750247955322,72.10142517089844,85.40142822265625,82.5,120.19999694824219,3.799999952316284,-0.03282621502876282,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,111.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6429483890533447,,,,,,media/159c1e01-f760-4509-901d-185111b1a38c.jpg|media/0e48efac-9e65-465a-a0aa-bdb54dd5aecb.jpg
5608981756,"Jul 11, 2021, 8:25:24 AM",2 jeziora w skwarze,Run,,1791,6.46,,,false,,,activities/5608981756.gpx,,,1791.0,1757.0,6463.60009765625,7.199999809265137,3.6787705421447754,29.991857528686523,28.891857147216797,83.0,93.9000015258789,22.600000381469727,0.017018379643559456,,,,,,,,,,,,,,,,,,9.0,,,,,0.0,87.0,0.0,,1.0,6506.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,3.608933448791504,,,,,,""
5622434015,"Jul 13, 2021, 5:38:31 PM",Evening Ride,Ride,,3424,24.45,,,false,,,activities/5622434015.gpx,,,3424.0,3424.0,24451.900390625,13.5,7.141325950622559,63.50225067138672,42.702301025390625,85.80000305175781,120.19999694824219,5.099999904632568,0.08506496250629425,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.924625396728516,,,,,,""
5623253135,"Jul 13, 2021, 9:36:42 PM",Night Ride,Ride,,2026,9.15,,,false,,,activities/5623253135.gpx,,,2026.0,1947.0,9152.0,9.699999809265137,4.700564861297607,4.862500190734863,7.862500190734863,91.80000305175781,100.0999984741211,6.199999809265137,-0.032779719680547714,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.517275333404541,,,,,,""
5625180371,"Jul 14, 2021, 6:49:24 AM",Morning Ride,Ride,,11535,8.72,,,false,,,activities/5625180371.gpx,,,11535.0,11345.0,8721.400390625,10.800000190734863,0.7687439322471619,8.06464672088623,5.3646464347839355,91.80000305175781,100.0,1.399999976158142,0.030958332121372223,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7560814619064331,,,,,,""
